路線編號,路線,路線名稱,站序,中文站點名,去回
6,6,干城站 - 忠義里,10,五權學士路口,去程
6,6,干城站 - 忠義里,11,五常里,去程
6,6,干城站 - 忠義里,12,光大里,去程
6,6,干城站 - 忠義里,13,臺中二中,去程
6,6,干城站 - 忠義里,14,文莊里,去程
6,6,干城站 - 忠義里,15,邱厝里,去程
6,6,干城站 - 忠義里,16,中清健行路口,去程
6,6,干城站 - 忠義里,17,大道公廟(中清路),去程
6,6,干城站 - 忠義里,18,中清忠明路口,去程
6,6,干城站 - 忠義里,19,中清太原路口,去程
6,6,干城站 - 忠義里,20,中清漢口路口,去程
6,6,干城站 - 忠義里,21,曉明女中(中清路),去程
6,6,干城站 - 忠義里,22,天津路商圈,去程
6,6,干城站 - 忠義里,23,捷運文心中清站(中清路),去程
6,6,干城站 - 忠義里,24,下水湳,去程
6,6,干城站 - 忠義里,25,水湳,去程
6,6,干城站 - 忠義里,26,水湳市場(中清路),去程
6,6,干城站 - 忠義里,27,大德國中,去程
6,6,干城站 - 忠義里,28,全民醫院,去程
6,6,干城站 - 忠義里,29,陳平,去程
6,6,干城站 - 忠義里,30,頂陳平,去程
6,6,干城站 - 忠義里,31,后庄仔,去程
6,6,干城站 - 忠義里,32,中清后庄路口,去程
6,6,干城站 - 忠義里,33,后庄國宅,去程
6,6,干城站 - 忠義里,34,貿易三村,去程
6,6,干城站 - 忠義里,35,中清同榮路口,去程
6,6,干城站 - 忠義里,36,下港尾,去程
6,6,干城站 - 忠義里,37,中清環中路口,去程
6,6,干城站 - 忠義里,38,港尾,去程
6,6,干城站 - 忠義里,39,港尾橋,去程
6,6,干城站 - 忠義里,40,頭張(中清路),去程
6,6,干城站 - 忠義里,41,頂頭張(中清路),去程
6,6,干城站 - 忠義里,42,大雅交流道,去程
6,6,干城站 - 忠義里,43,龍善寺,去程
6,6,干城站 - 忠義里,44,大華國中,去程
6,6,干城站 - 忠義里,45,南大雅,去程
6,6,干城站 - 忠義里,46,中清雅潭路口,去程
6,6,干城站 - 忠義里,47,大雅,去程
6,6,干城站 - 忠義里,48,大雅分局,去程
6,6,干城站 - 忠義里,49,大明,去程
6,6,干城站 - 忠義里,50,大明國小(中清路),去程
6,6,干城站 - 忠義里,51,秀山里,去程
6,6,干城站 - 忠義里,52,泰聯公司,去程
6,6,干城站 - 忠義里,53,六寶里,去程
6,6,干城站 - 忠義里,54,亞東公司,去程
6,6,干城站 - 忠義里,55,六張犁,去程
6,6,干城站 - 忠義里,56,月祥文化路口,去程
6,6,干城站 - 忠義里,57,六寶公園,去程
6,6,干城站 - 忠義里,58,忠義市場(原民中心),去程
6,6,干城站 - 忠義里,59,月祥路361巷口,去程
6,6,干城站 - 忠義里,60,忠義里(中科實驗高中),去程
6,6,干城站 - 忠義里,1,忠義里(中科實驗高中),回程
6,6,干城站 - 忠義里,2,月祥路361巷口,回程
6,6,干城站 - 忠義里,3,忠義市場(原民中心),回程
6,6,干城站 - 忠義里,4,六寶公園,回程
6,6,干城站 - 忠義里,5,月祥文化路口,回程
6,6,干城站 - 忠義里,6,六張犁,回程
6,6,干城站 - 忠義里,7,亞東公司,回程
6,6,干城站 - 忠義里,8,六寶里,回程
6,6,干城站 - 忠義里,9,泰聯公司,回程
6,6,干城站 - 忠義里,10,秀山里,回程
6,6,干城站 - 忠義里,11,大明國小(中清路),回程
6,6,干城站 - 忠義里,12,大明,回程
6,6,干城站 - 忠義里,13,大雅分局,回程
6,6,干城站 - 忠義里,14,大雅,回程
6,6,干城站 - 忠義里,15,中清雅潭路口,回程
6,6,干城站 - 忠義里,16,南大雅,回程
6,6,干城站 - 忠義里,17,大華國中,回程
6,6,干城站 - 忠義里,18,龍善寺,回程
6,6,干城站 - 忠義里,19,大雅交流道,回程
6,6,干城站 - 忠義里,20,頂頭張(中清路),回程
6,6,干城站 - 忠義里,21,頭張(中清路),回程
6,6,干城站 - 忠義里,22,港尾橋,回程
6,6,干城站 - 忠義里,23,港尾,回程
6,6,干城站 - 忠義里,24,中清環中路口,回程
6,6,干城站 - 忠義里,25,下港尾,回程
6,6,干城站 - 忠義里,26,中清同榮路口,回程
6,6,干城站 - 忠義里,27,貿易三村,回程
6,6,干城站 - 忠義里,28,后庄國宅,回程
6,6,干城站 - 忠義里,29,中清后庄路口,回程
6,6,干城站 - 忠義里,30,后庄仔,回程
6,6,干城站 - 忠義里,31,頂陳平,回程
6,6,干城站 - 忠義里,32,陳平,回程
6,6,干城站 - 忠義里,33,全民醫院,回程
6,6,干城站 - 忠義里,34,大德國中,回程
6,6,干城站 - 忠義里,35,水湳市場(中清路),回程
6,6,干城站 - 忠義里,36,水湳,回程
6,6,干城站 - 忠義里,37,下水湳,回程
6,6,干城站 - 忠義里,38,捷運文心中清站(中清路),回程
6,6,干城站 - 忠義里,39,天津路商圈,回程
6,6,干城站 - 忠義里,40,曉明女中(中清路),回程
6,6,干城站 - 忠義里,41,中清漢口路口,回程
6,6,干城站 - 忠義里,42,中清太原路口,回程
6,6,干城站 - 忠義里,43,中清忠明路口,回程
6,6,干城站 - 忠義里,44,大道公廟(中清路),回程
6,6,干城站 - 忠義里,45,中清健行路口,回程
6,6,干城站 - 忠義里,46,邱厝里,回程
6,6,干城站 - 忠義里,47,文莊里,回程
6,6,干城站 - 忠義里,48,臺中二中,回程
6,6,干城站 - 忠義里,49,光大里,回程
6,6,干城站 - 忠義里,50,五常里,回程
6,6,干城站 - 忠義里,51,五權學士路口,回程
6,6,干城站 - 忠義里,52,一心市場,回程
6,6,干城站 - 忠義里,53,中友百貨,回程
6,6,干城站 - 忠義里,54,國立臺中科技大學,回程
6,6,干城站 - 忠義里,55,臺中公園(三民路),回程
6,6,干城站 - 忠義里,56,光復國小(三民路),回程
6,6,干城站 - 忠義里,57,第二市場(三民路),回程
6,6,干城站 - 忠義里,58,美榮藥局,回程
6,6,干城站 - 忠義里,59,臺中州廳,回程
6,6,干城站 - 忠義里,60,民權繼光街口,回程
6,6,干城站 - 忠義里,61,臺中車站(民族路口),回程
6,6,干城站 - 忠義里,62,干城站,回程
7,7,臺中一中 - 長億高中 - 永成公園,1,雙十興進路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,2,臺灣體大體育場,去程
7,7,臺中一中 - 長億高中 - 永成公園,3,臺中一中,去程
7,7,臺中一中 - 長億高中 - 永成公園,4,臺灣體大游泳池,去程
7,7,臺中一中 - 長億高中 - 永成公園,5,臺中公園(雙十路),去程
7,7,臺中一中 - 長億高中 - 永成公園,6,干城站,去程
7,7,臺中一中 - 長億高中 - 永成公園,7,臺中車站(臺灣大道),去程
7,7,臺中一中 - 長億高中 - 永成公園,8,第三市場,去程
7,7,臺中一中 - 長億高中 - 永成公園,9,興大附農(建成路),去程
7,7,臺中一中 - 長億高中 - 永成公園,10,建成立德街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,11,大智建成路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,12,大智國小,去程
7,7,臺中一中 - 長億高中 - 永成公園,13,大智公園(大智路),去程
7,7,臺中一中 - 長億高中 - 永成公園,14,大智喬城路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,15,日新巷口,去程
7,7,臺中一中 - 長億高中 - 永成公園,16,日新鐵路街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,17,內新國小,去程
7,7,臺中一中 - 長億高中 - 永成公園,18,新仁好來一街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,19,新仁永豐路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,20,新仁五街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,21,新仁一街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,22,工業區十七路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,23,工業德安街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,24,宏巨社區,去程
7,7,臺中一中 - 長億高中 - 永成公園,25,吾友公司,去程
7,7,臺中一中 - 長億高中 - 永成公園,26,修平科技大學,去程
7,7,臺中一中 - 長億高中 - 永成公園,27,光正國中,去程
7,7,臺中一中 - 長億高中 - 永成公園,28,鳳凰路182巷口,去程
7,7,臺中一中 - 長億高中 - 永成公園,29,太平親子館,去程
7,7,臺中一中 - 長億高中 - 永成公園,30,幸福德隆,去程
7,7,臺中一中 - 長億高中 - 永成公園,31,慈明高中,去程
7,7,臺中一中 - 長億高中 - 永成公園,32,長億高中,去程
7,7,臺中一中 - 長億高中 - 永成公園,33,長億六太平一街口,去程
7,7,臺中一中 - 長億高中 - 永成公園,34,長億六永成北路口,去程
7,7,臺中一中 - 長億高中 - 永成公園,35,長億公園(永成北路),去程
7,7,臺中一中 - 長億高中 - 永成公園,36,永成公園(永富街),去程
7,7,臺中一中 - 長億高中 - 永成公園,1,永成公園(永富街),回程
7,7,臺中一中 - 長億高中 - 永成公園,2,長億公園(永成北路),回程
7,7,臺中一中 - 長億高中 - 永成公園,3,長億六永成北路口,回程
7,7,臺中一中 - 長億高中 - 永成公園,4,長億六太平一街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,5,長億高中,回程
7,7,臺中一中 - 長億高中 - 永成公園,6,慈明高中,回程
7,7,臺中一中 - 長億高中 - 永成公園,7,幸福德隆,回程
7,7,臺中一中 - 長億高中 - 永成公園,8,太平親子館,回程
7,7,臺中一中 - 長億高中 - 永成公園,9,鳳凰路182巷口,回程
7,7,臺中一中 - 長億高中 - 永成公園,10,光正國中,回程
7,7,臺中一中 - 長億高中 - 永成公園,11,修平科技大學,回程
7,7,臺中一中 - 長億高中 - 永成公園,12,吾友公司,回程
7,7,臺中一中 - 長億高中 - 永成公園,13,宏巨社區,回程
7,7,臺中一中 - 長億高中 - 永成公園,14,工業德安街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,15,工業區十七路口,回程
7,7,臺中一中 - 長億高中 - 永成公園,16,新仁一街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,17,新仁五街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,18,新仁永豐路口,回程
7,7,臺中一中 - 長億高中 - 永成公園,19,新仁好來一街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,20,內新國小,回程
7,7,臺中一中 - 長億高中 - 永成公園,21,日新鐵路街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,22,日新巷口,回程
7,7,臺中一中 - 長億高中 - 永成公園,23,大智喬城路口,回程
7,7,臺中一中 - 長億高中 - 永成公園,24,大智國小,回程
7,7,臺中一中 - 長億高中 - 永成公園,25,大智建成路口,回程
7,7,臺中一中 - 長億高中 - 永成公園,26,建成立德街口,回程
7,7,臺中一中 - 長億高中 - 永成公園,27,興大附農(建成路),回程
7,7,臺中一中 - 長億高中 - 永成公園,28,臺中國小(臺中路),回程
7,7,臺中一中 - 長億高中 - 永成公園,29,第三市場,回程
7,7,臺中一中 - 長億高中 - 永成公園,30,臺中車站(民族路口),回程
7,7,臺中一中 - 長億高中 - 永成公園,31,干城站,回程
7,7,臺中一中 - 長億高中 - 永成公園,32,臺中公園(雙十路),回程
7,7,臺中一中 - 長億高中 - 永成公園,33,臺灣體大游泳池,回程
7,7,臺中一中 - 長億高中 - 永成公園,34,臺中一中,回程
7,7,臺中一中 - 長億高中 - 永成公園,35,臺灣體大體育場,回程
7,7,臺中一中 - 長億高中 - 永成公園,36,雙十興進路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,1,臺中刑務所演武場,去程
8,8,臺中刑務所演武場 - 逢甲大學,2,地方法院,去程
8,8,臺中刑務所演武場 - 逢甲大學,3,臺中女中,去程
8,8,臺中刑務所演武場 - 逢甲大學,4,民權繼光街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,5,臺中車站(臺灣大道),去程
8,8,臺中刑務所演武場 - 逢甲大學,6,第一廣場,去程
8,8,臺中刑務所演武場 - 逢甲大學,7,彰化銀行(臺灣大道),去程
8,8,臺中刑務所演武場 - 逢甲大學,8,第二市場(臺灣大道),去程
8,8,臺中刑務所演武場 - 逢甲大學,9,中區公所(興中街),去程
8,8,臺中刑務所演武場 - 逢甲大學,10,臺中公園(三民路),去程
8,8,臺中刑務所演武場 - 逢甲大學,11,國立臺中科技大學,去程
8,8,臺中刑務所演武場 - 逢甲大學,12,中友百貨,去程
8,8,臺中刑務所演武場 - 逢甲大學,13,一心市場,去程
8,8,臺中刑務所演武場 - 逢甲大學,14,三民錦中街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,15,新民高中(三民路),去程
8,8,臺中刑務所演武場 - 逢甲大學,16,寶覺寺,去程
8,8,臺中刑務所演武場 - 逢甲大學,17,監理站,去程
8,8,臺中刑務所演武場 - 逢甲大學,18,北屯國小(北屯路),去程
8,8,臺中刑務所演武場 - 逢甲大學,19,北屯,去程
8,8,臺中刑務所演武場 - 逢甲大學,20,三光國中,去程
8,8,臺中刑務所演武場 - 逢甲大學,21,四維國小,去程
8,8,臺中刑務所演武場 - 逢甲大學,22,文心興安路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,23,興安旅順路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,24,興安崇德二路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,25,北新國中(興安路),去程
8,8,臺中刑務所演武場 - 逢甲大學,26,興安松竹路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,27,松竹修齊街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,28,松竹寺,去程
8,8,臺中刑務所演武場 - 逢甲大學,29,松竹昌平路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,30,松竹崇德路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,31,松竹梅川東路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,32,松竹四平路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,33,馬禮遜學校,去程
8,8,臺中刑務所演武場 - 逢甲大學,34,四平水湳路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,35,四民衛生所,去程
8,8,臺中刑務所演武場 - 逢甲大學,36,四張犁國小,去程
8,8,臺中刑務所演武場 - 逢甲大學,37,后庄,去程
8,8,臺中刑務所演武場 - 逢甲大學,38,后庄松竹路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,39,后庄北榮貴街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,40,后庄七街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,41,后庄北中清路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,42,后庄國宅,去程
8,8,臺中刑務所演武場 - 逢甲大學,43,貿易三村,去程
8,8,臺中刑務所演武場 - 逢甲大學,44,中清同榮路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,45,黎明經貿路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,46,黎明中科路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,47,黎明凱旋路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,48,黎明僑大六路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,49,黎明僑大三街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,50,黎明福星北路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,51,福星北西苑路口,去程
8,8,臺中刑務所演武場 - 逢甲大學,52,僑光科技大學,去程
8,8,臺中刑務所演武場 - 逢甲大學,53,漢翔公司(星享道),去程
8,8,臺中刑務所演武場 - 逢甲大學,54,福星西安街口,去程
8,8,臺中刑務所演武場 - 逢甲大學,55,逢甲大學(福星路),去程
8,8,臺中刑務所演武場 - 逢甲大學,56,逢甲大學(逢甲路),去程
8,8,臺中刑務所演武場 - 逢甲大學,1,逢甲大學(逢甲路),回程
8,8,臺中刑務所演武場 - 逢甲大學,2,逢甲大學(福星路),回程
8,8,臺中刑務所演武場 - 逢甲大學,3,福星西安街口,回程
8,8,臺中刑務所演武場 - 逢甲大學,4,漢翔公司(星享道),回程
8,8,臺中刑務所演武場 - 逢甲大學,5,僑光科技大學,回程
8,8,臺中刑務所演武場 - 逢甲大學,6,福星北西苑路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,7,黎明福星北路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,8,黎明僑大三街口,回程
8,8,臺中刑務所演武場 - 逢甲大學,9,黎明僑大六路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,10,黎明凱旋路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,11,黎明中科路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,12,黎明經貿路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,13,下港尾,回程
8,8,臺中刑務所演武場 - 逢甲大學,14,中清同榮路口,回程
8,8,臺中刑務所演武場 - 逢甲大學,15,貿易三村,回程
8,8,臺中刑務所演武場 - 逢甲大學,16,后庄北中清路口,回程
